"lon","lat","month","ma"
104.7547,29.3627,"202003",112.032258064516
113.1708,29.378,"202003",83.6129032258064
113.1505,29.4255,"202003",79.3225806451613
113.27,29.474,"202003",96.3225806451613
106.634,29.4892,"202003",82.8064516129032
106.509,29.5092,"202003",90.0967741935484
115.9758,29.5738,"202003",104.967741935484
105.0622,29.5763,"202003",113.225806451613
103.7606,29.5809,"202003",106.354838709677
106.296,29.5983,"202003",80.5806451612903
103.7535,29.5991,"202003",110.225806451613
115.9022,29.6044,"202003",95.3225806451613
105.0668,29.6065,"202003",116.161290322581
106.65,29.6219,"202003",89.7741935483871
115.958,29.7055,"202003",87.5483870967742
118.3121,29.7106,"202003",104.41935483871
106.617,29.7125,"202003",86.2903225806452
118.3291,29.7179,"202003",104.645161290323
106.626,29.7228,"202003",78.9354838709677
115.9877,29.7295,"202003",96.7741935483871
121.633,29.7736,"202003",102.354838709677
114.3232,29.8177,"202003",101.741935483871
121.524,29.8506,"202003",102.806451612903
114.2989,29.8527,"202003",92.8709677419355
121.586,29.8633,"202003",102.709677419355
114.3339,29.8679,"202003",96.8387096774194
121.554,29.8906,"202003",105.838709677419
121.836,29.9108,"202003",100
122.3094,29.9558,"202003",96.258064516129
121.713,29.9572,"202003",103.41935483871
103.0133,29.9805,"202003",89.1290322580645
102.9995,29.9844,"202003",99.258064516129
120.605,29.9919,"202003",97.3214285714286
102.9997,29.9942,"202003",95.6774193548387
122.19,29.9944,"202003",104.548387096774
103.8706,30.0452,"202003",122.41935483871
103.8438,30.0846,"202003",101.032258064516
120.598,30.0911,"202003",97.3548387096774
104.6458,30.1174,"202003",113.838709677419
104.6111,30.1233,"202003",112.870967741935
104.6644,30.1344,"202003",112.096774193548
104.6354,30.1346,"202003",112.129032258065
114.9516,30.1727,"202003",105.935483870968
120.27,30.1819,"202003",87.8387096774194
115.0424,30.2002,"202003",94.5161290322581
120.211,30.21,"202003",87.7096774193548
115.0755,30.2306,"202003",97.5161290322581
120.19,30.2692,"202003",92.9032258064516
118.1416,30.2729,"202003",99.3548387096774
109.4789,30.2783,"202003",80.741935483871
109.5025,30.2945,"202003",78.4074074074074
120.12,30.3119,"202003",85
112.2549,30.3169,"202003",94.4838709677419
112.2016,30.353,"202003",96.0967741935484
114.9017,30.3705,"202003",99.6129032258064
114.8948,30.392,"202003",96.2903225806452
114.8388,30.4092,"202003",99.6129032258064
120.301,30.4183,"202003",88.2903225806452
106.6337,30.4553,"202003",96.3225806451613
117.0302,30.5076,"202003",110.354838709677
105.5656,30.5307,"202003",91.8387096774194
104.0789,30.5706,"202003",97.9354838709677
114.3019,30.5943,"202003",103.612903225806
116.9975,30.6073,"202003",100.774193548387
114.365,30.6217,"202003",92.3870967741936
104.118,30.6361,"202003",94
111.355,30.6463,"202003",94.741935483871
117.5178,30.6546,"202003",94.8064516129032
104.176,30.6872,"202003",101.741935483871
111.2681,30.6934,"202003",101.806451612903
120.726,30.7478,"202003",101.322580645161
106.0641,30.7636,"202003",88
111.33,30.773,"202003",95.3548387096774
106.1063,30.7855,"202003",93.7741935483871
120.744,30.7946,"202003",104.451612903226
106.0805,30.7969,"202003",100.064516129032
106.103,30.8216,"202003",89.1935483870968
120.07,30.8244,"202003",90.7096774193548
106.12,30.8297,"202003",92.1935483870968
117.7473,30.8785,"202003",69.4193548387097
113.9224,30.9242,"202003",103.645161290323
117.7856,30.9412,"202003",83.4838709677419
118.7639,30.9412,"202003",109.903225806452
117.8112,30.9419,"202003",86.8064516129032
118.7268,30.9517,"202003",115
112.1924,30.9716,"202003",107
118.7175,30.975,"202003",111.258064516129
103.613,31.0283,"202003",121.354838709677
112.2264,31.0352,"202003",114.548387096774
112.2062,31.045,"202003",102.225806451613
120.978,31.0935,"202003",113.709677419355
104.3538,31.1108,"202003",88.741935483871
104.4052,31.1166,"202003",112.290322580645
104.4219,31.1208,"202003",106.451612903226
104.3883,31.1333,"202003",98.4516129032258
121.412,31.1654,"202003",105.741935483871
120.6394,31.1676,"202003",115.870967741935
107.5128,31.1965,"202003",82.4193548387097
121.478,31.2036,"202003",110.741935483871
107.4679,31.2094,"202003",66.9032258064516
107.5008,31.2117,"202003",84.4838709677419
107.5161,31.2193,"202003",81.9354838709677
121.425,31.2261,"202003",112.322580645161
121.4,31.238,"202003",109.129032258065
120.561,31.2472,"202003",99.2258064516129
121.536,31.2659,"202003",112.193548387097
120.613,31.2703,"202003",107.068965517241
120.669,31.3097,"202003",101.161290322581
118.3708,31.3177,"202003",91
120.596,31.3264,"202003",101
118.3527,31.3508,"202003",102.709677419355
119.8217,31.3524,"202003",112.741935483871
119.7924,31.3679,"202003",107.838709677419
120.641,31.3708,"202003",115.387096774194
119.4799,31.4104,"202003",111.290322580645
118.37,31.4188,"202003",105.161290322581
104.7536,31.4538,"202003",98.3225806451613
104.6716,31.4655,"202003",103.387096774194
104.7777,31.4747,"202003",115.41935483871
120.242,31.5031,"202003",115.612903225806
104.7283,31.5072,"202003",99.5806451612903
120.354,31.5475,"202003",100.354838709677
120.354,31.5848,"202003",109.645161290323
118.4827,31.6438,"202003",90.3548387096774
120.7431,31.6567,"202003",107.645161290323
113.3808,31.6905,"202003",112.967741935484
118.48,31.6927,"202003",98.5483870967742
119.935,31.7039,"202003",109.645161290323
118.6438,31.7133,"202003",101.838709677419
113.3802,31.7244,"202003",110.354838709677
118.5105,31.7505,"202003",96.2258064516129
116.4833,31.7615,"202003",96.1290322580645
116.5113,31.7776,"202003",112.645161290323
117.196,31.7848,"202003",93.8387096774194
116.5421,31.7942,"202003",108.967741935484
117.302,31.7956,"202003",86.258064516129
117.124,31.8516,"202003",96.7096774193548
117.25,31.8572,"202003",106.967741935484
117.336,31.8585,"202003",101.193548387097
117.259,31.8706,"202003",102.58064516129
117.307,31.8766,"202003",89
102.2349,31.8925,"202003",101.516129032258
117.16,31.9051,"202003",95.5806451612903
119.905,31.9108,"202003",111.677419354839
120.3078,31.9176,"202003",110.096774193548
120.94,31.93,"202003",103.161290322581
117.266,31.9438,"202003",88
120.913,31.96,"202003",110.58064516129
119.1639,31.9604,"202003",124.387096774194
120.86,32.0005,"202003",105.225806451613
118.777,32.0144,"202003",108.193548387097
112.161,32.0171,"202003",107.064516129032
120.87,32.02,"202003",101.290322580645
118.803,32.0314,"202003",104.451612903226
120.81,32.0417,"202003",109.354838709677
112.141,32.0543,"202003",104.451612903226
118.749,32.0572,"202003",119.870967741935
118.795,32.0775,"202003",113.178571428571
113.9847,32.0786,"202003",120.903225806452
112.2108,32.0865,"202003",106.590909090909
118.626,32.0878,"202003",112.645161290323
114.1265,32.1064,"202003",114.516129032258
118.803,32.1083,"202003",103.645161290323
114.0594,32.1136,"202003",111.354838709677
119.43,32.1319,"202003",105.612903225806
119.68,32.1883,"202003",97.1612903225806
119.491,32.215,"202003",105.387096774194
118.3302,32.2761,"202003",103.903225806452
118.3143,32.3131,"202003",98.741935483871
119.389,32.3761,"202003",112.258064516129
105.8343,32.4273,"202003",88
105.8421,32.4327,"202003",90.0645161290323
105.8213,32.4374,"202003",89
119.9219,32.4611,"202003",122.806451612903
119.9,32.4867,"202003",109.258064516129
110.8879,32.5684,"202003",104.903225806452
116.8588,32.6,"202003",108.612903225806
116.9606,32.6137,"202003",107.354838709677
116.6377,32.6178,"202003",104.129032258065
116.8502,32.6251,"202003",105.354838709677
110.7855,32.6485,"202003",104.064516129032
109.0368,32.6646,"202003",97.4838709677419
116.8166,32.7813,"202003",111.451612903226
115.8318,32.8799,"202003",104.451612903226
117.4223,32.8911,"202003",102.322580645161
117.4008,32.9289,"202003",93.5161290322581
117.3144,32.9357,"202003",105.838709677419
117.3644,32.9452,"202003",91.2903225806452
117.3599,32.9643,"202003",95.4516129032258
120.156,33.3942,"202003",108.612903225806
120.225,33.3947,"202003",113.290322580645
120.118,33.4022,"202003",106.838709677419
119.135,33.5039,"202003",102.483870967742
119.007,33.575,"202003",102.612903225806
119.036,33.5981,"202003",105.870967741935
119.0122,33.627,"202003",106.387096774194
116.9816,33.6466,"202003",99.7096774193548
115.7755,33.8481,"202003",107.967741935484
116.8131,33.8931,"202003",100.354838709677
116.7936,33.9456,"202003",104
118.321,33.9506,"202003",112.032258064516
108.906,34.1546,"202003",94.6129032258064
108.985,34.1978,"202003",84.5161290322581
117.256,34.2153,"202003",100.516129032258
108.883,34.2303,"202003",96.4838709677419
108.94,34.2324,"202003",92.6451612903226
109.06,34.2572,"202003",89.0645161290323
108.993,34.2629,"202003",98.4193548387097
108.954,34.2712,"202003",93.2258064516129
108.882,34.2749,"202003",93.5806451612903
117.167,34.2761,"202003",102.548387096774
117.2933,34.2778,"202003",104.161290322581
117.244,34.2911,"202003",108.483870967742
107.0766,34.3016,"202003",102.258064516129
108.6763,34.318,"202003",92.0645161290323
107.1606,34.3486,"202003",106.193548387097
107.1905,34.3672,"202003",97.741935483871
109.2186,34.3731,"202003",98.4516129032258
108.869,34.378,"202003",100.129032258065
108.72,34.3958,"202003",98.4516129032258
109.5002,34.5002,"202003",93.7741935483871
109.4305,34.505,"202003",97.9677419354839
109.5291,34.51,"202003",92.5161290322581
119.176,34.5885,"202003",106.903225806452
112.3844,34.623,"202003",90.7096774193548
112.4266,34.6247,"202003",99.741935483871
112.3938,34.6511,"202003",96.8387096774194
109.2,34.6575,"202003",105.774193548387
112.3627,34.6691,"202003",103.225806451613
112.5033,34.6866,"202003",95.9354838709677
112.4663,34.6869,"202003",93.6451612903226
111.1927,34.7772,"202003",109.129032258065
111.1983,34.8013,"202003",109.354838709677
108.9635,34.8713,"202003",96.3870967741936
110.9688,35.0342,"202003",113.935483870968
111.0236,35.0513,"202003",119.096774193548
109.0666,35.0666,"202003",102.58064516129
109.0666,35.0833,"202003",104.903225806452
111.0415,35.1075,"202003",113
113.1992,35.2687,"202003",102.41935483871
112.8324,35.4791,"202003",112.741935483871
112.8729,35.4876,"202003",113.354838709677
112.8476,35.49,"202003",110.516129032258
114.2938,35.7309,"202003",106.032258064516
107.6415,35.7321,"202003",94
114.3016,35.7504,"202003",98.8064516129032
115.0655,35.7803,"202003",103.967741935484
111.4916,36.0416,"202003",111.709677419355
111.553,36.0783,"202003",106.612903225806
111.5169,36.0822,"202003",106.064516129032
111.5025,36.0875,"202003",101.58064516129
114.3979,36.0902,"202003",103.483870967742
114.3033,36.11,"202003",113.161290322581
117.1186,36.1461,"202003",117.387096774194
113.1097,36.1541,"202003",109.774193548387
113.0927,36.1853,"202003",114.645161290323
113.0972,36.1938,"202003",112.741935483871
113.0885,36.2126,"202003",114.032258064516
117.6815,36.2215,"202003",104.451612903226
115.9738,36.4445,"202003",111.064516129032
114.491,36.5711,"202003",106.064516129032
109.4822,36.5766,"202003",102.096774193548
109.4788,36.6,"202003",103.935483870968
109.5135,36.6105,"202003",103.354838709677
114.53,36.6106,"202003",102.677419354839
114.5,36.6114,"202003",110.161290322581
116.988,36.6114,"202003",121.354838709677
109.413,36.6275,"202003",108.870967741935
116.93,36.67,"202003",110.677419354839
117.5413,36.7099,"202003",120.677419354839
117.5481,36.7147,"202003",114.870967741935
118.0394,36.8091,"202003",115.935483870968
118.2958,36.8116,"202003",117.354838709677
114.473,37.0556,"202003",104.516129032258
117.9546,37.3843,"202003",104.870967741935
118.4964,37.468,"202003",103.677419354839
111.1349,37.5338,"202003",94.6129032258064
112.7591,37.6921,"202003",100.838709677419
112.7078,37.6975,"202003",102.064516129032
112.7304,37.7049,"202003",105.548387096774
112.469,37.7124,"202003",100.225806451613
112.477,37.7814,"202003",102.516129032258
112.57,37.8195,"202003",104.612903225806
112.537,37.8692,"202003",102
113.4827,37.8696,"202003",103.032258064516
112.522,37.8873,"202003",99.4838709677419
114.3397,37.8925,"202003",117.806451612903
114.455,38.0048,"202003",95.8064516129032
112.434,38.0108,"202003",102.258064516129
114.509,38.0456,"202003",96.9677419354839
114.439,38.1659,"202003",93.3548387096774
109.7405,38.2496,"202003",108.774193548387
109.7335,38.2844,"202003",107.322580645161
109.7515,38.2917,"202003",106.387096774194
116.845,38.3128,"202003",108.41935483871
109.7209,38.3253,"202003",110.451612903226
112.7327,38.4234,"202003",98.4193548387097
115.448,38.8342,"202003",94.4193548387097
115.507,38.8644,"202003",94.8064516129032
115.51,38.8892,"202003",94.258064516129
115.459,38.9058,"202003",95.4838709677419
116.671,39.5113,"202003",94.4193548387097
116.725,39.5272,"202003",99.8709677419355
116.76,39.5671,"202003",98.741935483871
118.193,39.6232,"202003",86.0322580645161
119.514,39.8352,"202003",86.9032258064516
116.366,39.8673,"202003",87.1935483870968
116.434,39.8745,"202003",87.3225806451613
116.225,39.9279,"202003",86.6451612903226
119.525,39.9343,"202003",86.4516129032258
116.361,39.9425,"202003",95.0645161290323
119.59,39.95,"202003",85.4516129032258
116.434,39.9522,"202003",89.741935483871
116.473,39.9716,"202003",94.8387096774194
116.315,39.9934,"202003",90.258064516129
116.72,40.1438,"202003",93.5806451612903
124.3932,40.1454,"202003",96.0322580645161
116.23,40.1952,"202003",91.0322580645161
116.17,40.2864,"202003",92.4516129032258
122.1726,40.6662,"202003",103.58064516129
114.89,40.7622,"202003",100.129032258065
114.85,40.8,"202003",97.3548387096774
114.85,40.8167,"202003",99
121.0653,40.8441,"202003",94.7741935483871
114.867,40.8667,"202003",95.3870967741936
117.956,40.9082,"202003",93
117.914,40.9772,"202003",100.096774193548
122.9636,41.0897,"202003",96.4193548387097
121.1311,41.1072,"202003",82.6129032258064
123.0413,41.1447,"202003",96.9677419354839
122.0611,41.1554,"202003",100.354838709677
123.7591,41.2902,"202003",93.4838709677419
123.8204,41.3476,"202003",96.9677419354839
123.8452,41.3702,"202003",96.9677419354839
123.7405,41.3713,"202003",93.8064516129032
125.9318,41.7192,"202003",95.3870967741936
125.9813,41.7531,"202003",92.1935483870968
123.478,41.7775,"202003",88.3225806451613
123.4,41.7971,"202003",88.8387096774194
123.7108,41.8373,"202003",99.3548387096774
123.0877,41.8863,"202003",96.1612903225806
126.4088,41.9223,"202003",96.3225806451613
126.4131,41.9439,"202003",93.5483870967742
121.6102,42.004,"202003",100.032258064516
121.6611,42.033,"202003",99.3548387096774
121.6909,42.0691,"202003",93.0322580645161
123.7267,42.2227,"202003",104.193548387097
123.8754,42.2965,"202003",97.6451612903226
125.1378,42.8789,"202003",103.290322580645
129.374,42.8801,"202003",97.1612903225806
129.4959,42.8967,"202003",95.2258064516129
129.5129,42.9139,"202003",98.3870967741936
124.3481,43.1769,"202003",94.258064516129
125.633,43.55,"202003",98.5483870967742
122.2608,43.6801,"202003",97.6451612903226
125.454,43.7878,"202003",100.258064516129
125.25,43.8167,"202003",93.5806451612903
126.4963,43.825,"202003",106.258064516129
126.5508,43.833,"202003",97.0645161290323
125.417,43.8667,"202003",96.8709677419355
125.325,43.8694,"202003",78.3225806451613
126.54,43.8858,"202003",98.4193548387097
125.287,43.9099,"202003",90.1612903225806
125.323,43.9167,"202003",90.1935483870968
129.6466,44.5498,"202003",98.7333333333333
129.61,44.5658,"202003",89.9354838709677
129.6455,44.6086,"202003",90.7096774193548
124.8057,45.1449,"202003",108.193548387097
130.9692,45.2952,"202003",88.1612903225806
130.938,45.3013,"202003",94.0645161290323
126.979,45.5422,"202003",116.354838709677
126.615,45.61,"202003",114.677419354839
122.8435,45.6187,"202003",78.5161290322581
126.685,45.7319,"202003",108.161290322581
126.542,45.755,"202003",114.129032258065
126.635,45.7667,"202003",97.7741935483871
130.8777,45.8101,"202003",112.793103448276
126.561,45.8167,"202003",91.7096774193548
126.6106,45.9819,"202003",103.129032258065
122.0415,46.0664,"202003",90.3793103448276
121.9518,46.0771,"202003",94.9677419354839
124.8833,46.4166,"202003",100.41935483871
131.1499,46.6247,"202003",88.8387096774194
124.85,46.6333,"202003",118.269230769231
127.0001,46.6393,"202003",95.8064516129032
131.1617,46.6491,"202003",94.4193548387097
126.9685,46.6539,"202003",97.258064516129
130.3608,46.7576,"202003",95.8387096774194
130.2868,46.8079,"202003",90.8709677419355
130.3543,46.8086,"202003",93.258064516129
130.4066,46.8256,"202003",92.6774193548387
123.6166,47.1833,"202003",89.8064516129032
130.2705,47.2811,"202003",83.7096774193548
130.342,47.3284,"202003",78.7741935483871
130.2741,47.3353,"202003",85.1935483870968
130.1012,47.3557,"202003",87.5
123.9166,47.3833,"202003",96.9032258064516
128.8702,47.7175,"202003",86.4193548387097
127.5113,50.241,"202003",90.4838709677419
127.4906,50.254,"202003",88.4193548387097
124.0953,50.4308,"202003",95.0645161290323
113.495,22.2293,"202004",86.3333333333333
113.574,22.2611,"202004",113.1
114.2169,22.2845,"202004",93.1666666666667
113.9411,22.2903,"202004",99.9333333333333
113.9767,22.3908,"202004",104.3
113.434,22.4886,"202004",105.166666666667
113.402,22.5078,"202004",113.266666666667
113.369,22.5211,"202004",102.933333333333
113.024,22.5328,"202004",112.433333333333
114.494,22.5422,"202004",114.166666666667
113.365,22.5481,"202004",108.466666666667
114.096,22.55,"202004",113.833333333333
114.117,22.5625,"202004",113.25
113.891,22.5794,"202004",95.4
113.074,22.5811,"202004",120.266666666667
113.0819,22.5931,"202004",118.233333333333
113.104,22.6069,"202004",117.566666666667
114.41,22.6342,"202004",112.8
114.24,22.7267,"202004",105.566666666667
114.5317,22.7422,"202004",107.766666666667
114.085,22.75,"202004",109.2
113.257,22.7628,"202004",111.133333333333
115.3652,22.775,"202004",122.033333333333
115.3622,22.7925,"202004",121.933333333333
113.292,22.8054,"202004",110.689655172414
112.844,22.8693,"202004",130.666666666667
112.0391,22.9169,"202004",90.6666666666667
112.0369,22.9394,"202004",87.0333333333333
113.352,22.9477,"202004",132.333333333333
112.0538,22.9538,"202004",83.9666666666667
113.7383,22.9658,"202004",122.766666666667
113.134,23.0048,"202004",120.566666666667
113.7944,23.0127,"202004",129.8
113.7461,23.0277,"202004",130.633333333333
113.105,23.0395,"202004",117.9
112.471,23.0528,"202004",96.1333333333333
112.427,23.0706,"202004",94.7
114.405,23.0799,"202004",117.2
113.348,23.0916,"202004",134.933333333333
113.26,23.1331,"202004",129.233333333333
113.235,23.1422,"202004",118.466666666667
113.281,23.1569,"202004",116
112.885,23.1572,"202004",117.133333333333
112.565,23.1617,"202004",101.466666666667
112.863,23.1886,"202004",122.5
113.568,23.2783,"202004",121.166666666667
113.215,23.3917,"202004",147.866666666667
113.0478,23.6886,"202004",112.103448275862
113.0148,25.7706,"202004",107.466666666667
114.9347,25.8311,"202004",138
114.9483,25.8453,"202004",136.466666666667
113.0137,25.9026,"202004",118
114.9069,25.9209,"202004",147.566666666667
111.6287,26.2023,"202004",100.966666666667
111.6288,26.23,"202004",103.266666666667
111.615,26.4203,"202004",112.433333333333
111.6038,26.4329,"202004",110.333333333333
111.6041,26.4485,"202004",111.166666666667
112.6331,26.8617,"202004",122.6
112.6235,26.8922,"202004",122.766666666667
112.5715,26.9016,"202004",125.966666666667
112.6186,26.9188,"202004",126.566666666667
114.9836,27.0635,"202004",131.533333333333
115.0144,27.0826,"202004",141.433333333333
114.9857,27.1112,"202004",129.866666666667
114.9919,27.1254,"202004",144.333333333333
111.4555,27.2318,"202004",114.466666666667
111.4379,27.259,"202004",116.466666666667
111.5245,27.2862,"202004",124.733333333333
109.9841,27.5311,"202004",114.566666666667
109.9499,27.5413,"202004",102.6
109.9644,27.5693,"202004",104.833333333333
113.8707,27.6151,"202004",107.5
113.8734,27.6397,"202004",124.9
113.8424,27.6399,"202004",124.866666666667
111.9934,27.7,"202004",131.033333333333
109.1845,27.7189,"202004",99.1
109.1901,27.725,"202004",100.3
112.0219,27.7341,"202004",123.433333333333
111.9954,27.755,"202004",125.133333333333
114.917,27.7989,"202004",130.833333333333
114.352,27.7997,"202004",130.333333333333
114.3856,27.8075,"202004",125.1
112.92,27.8169,"202004",129.766666666667
113.1347,27.8244,"202004",133.4
114.9642,27.8318,"202004",122.5
113.2513,27.8336,"202004",133.566666666667
113.13,27.8527,"202004",133.4
112.9183,27.8575,"202004",123.933333333333
112.9555,27.8611,"202004",125.966666666667
113.1666,27.8666,"202004",136.5
113.0952,27.8866,"202004",134
112.9075,27.9116,"202004",129.4
112.527,27.915,"202004",130.333333333333
120.76,27.9747,"202004",130.366666666667
120.677,27.9939,"202004",137.6
120.634,28.0089,"202004",131.7
120.671,28.0167,"202004",144.333333333333
112.984,28.1178,"202004",146.866666666667
112.891,28.1308,"202004",128.2
112.944,28.1897,"202004",133.233333333333
112.979,28.2597,"202004",131.666666666667
109.698,28.2624,"202004",104.366666666667
119.914,28.4514,"202004",119.8
119.93,28.4586,"202004",126.266666666667
112.3499,28.5562,"202004",131.933333333333
112.3737,28.5795,"202004",121.566666666667
112.3408,28.6017,"202004",130.966666666667
112.4036,28.6329,"202004",143.6
121.273,28.6459,"202004",142.166666666667
121.419,28.6542,"202004",148.6
115.931,28.6844,"202004",137.8
115.852,28.6869,"202004",143.466666666667
104.5747,28.7183,"202004",118.233333333333
104.6416,28.7527,"202004",115.466666666667
104.5655,28.7905,"202004",112.166666666667
115.742,28.7994,"202004",143.433333333333
105.4238,28.8558,"202004",107.6
105.4322,28.8833,"202004",101.7
105.4277,28.9025,"202004",104.533333333333
105.4305,28.9583,"202004",100.8
111.7015,28.9703,"202004",130.333333333333
118.855,28.9745,"202004",143.766666666667
111.73,29.0755,"202004",132.9
119.686,29.1029,"202004",143.7
110.4669,29.1291,"202004",87.4333333333333
120.103,29.305,"202004",142.333333333333
120.055,29.3234,"202004",141.033333333333
104.7683,29.3411,"202004",120.066666666667
113.1209,29.3481,"202004",123.366666666667
110.5446,29.3497,"202004",90.9666666666667
113.0019,29.3538,"202004",138.266666666667
104.7547,29.3627,"202004",118.166666666667
113.1708,29.378,"202004",130.966666666667
113.1505,29.4255,"202004",122.666666666667
113.27,29.474,"202004",139
106.634,29.4892,"202004",91.1333333333333
106.509,29.5092,"202004",100.633333333333
115.9758,29.5738,"202004",148.033333333333
105.0622,29.5763,"202004",119.4
103.7606,29.5809,"202004",108.966666666667
106.296,29.5983,"202004",102.833333333333
103.7535,29.5991,"202004",115.166666666667
115.9022,29.6044,"202004",133.266666666667
105.0668,29.6065,"202004",125.5
106.65,29.6219,"202004",98.3
115.958,29.7055,"202004",130.366666666667
118.3121,29.7106,"202004",141.1
106.617,29.7125,"202004",97.5
118.3291,29.7179,"202004",139.333333333333
106.626,29.7228,"202004",86.9
115.9877,29.7295,"202004",141.566666666667
121.633,29.7736,"202004",151.166666666667
114.3232,29.8177,"202004",135.8
121.524,29.8506,"202004",149.133333333333
114.2989,29.8527,"202004",128.866666666667
121.586,29.8633,"202004",143.7
114.3339,29.8679,"202004",132.3
121.554,29.8906,"202004",157.966666666667
121.836,29.9108,"202004",141.533333333333
122.3094,29.9558,"202004",130.833333333333
121.713,29.9572,"202004",144.633333333333
103.0133,29.9805,"202004",98.6333333333333
102.9995,29.9844,"202004",105.366666666667
120.605,29.9919,"202004",142.5
102.9997,29.9942,"202004",103.133333333333
122.19,29.9944,"202004",144.733333333333
103.8706,30.0452,"202004",133.9
103.8438,30.0846,"202004",115.866666666667
120.598,30.0911,"202004",140.9
104.6458,30.1174,"202004",125.6
104.6111,30.1233,"202004",124.5
104.6644,30.1344,"202004",123.9
104.6354,30.1346,"202004",123.233333333333
114.9516,30.1727,"202004",142.7
120.27,30.1819,"202004",126.566666666667
115.0424,30.2002,"202004",133.4
120.211,30.21,"202004",134.866666666667
115.0755,30.2306,"202004",135.166666666667
120.19,30.2692,"202004",146.366666666667
118.1416,30.2729,"202004",140.4
109.4789,30.2783,"202004",97.3
109.5025,30.2945,"202004",98.2
120.12,30.3119,"202004",131.866666666667
112.2549,30.3169,"202004",133.766666666667
112.2016,30.353,"202004",132.133333333333
114.9017,30.3705,"202004",130.466666666667
114.8948,30.392,"202004",130.333333333333
114.8388,30.4092,"202004",133.466666666667
120.301,30.4183,"202004",133.633333333333
106.6337,30.4553,"202004",109.666666666667
117.0302,30.5076,"202004",133.6
105.5656,30.5307,"202004",108.233333333333
104.0789,30.5706,"202004",116.551724137931
114.3019,30.5943,"202004",126.833333333333
116.9975,30.6073,"202004",138.933333333333
114.365,30.6217,"202004",120.866666666667
104.118,30.6361,"202004",108.966666666667
111.355,30.6463,"202004",114.7
117.5178,30.6546,"202004",126.566666666667
104.176,30.6872,"202004",125.166666666667
111.2681,30.6934,"202004",125.266666666667
120.726,30.7478,"202004",145.7
106.0641,30.7636,"202004",106.166666666667
111.33,30.773,"202004",114.066666666667
106.1063,30.7855,"202004",111.333333333333
120.744,30.7946,"202004",157.666666666667
106.0805,30.7969,"202004",105.1
106.103,30.8216,"202004",101.066666666667
120.07,30.8244,"202004",142.1
106.12,30.8297,"202004",122.033333333333
117.7473,30.8785,"202004",99.2
113.9224,30.9242,"202004",134.066666666667
117.7856,30.9412,"202004",106.4
118.7639,30.9412,"202004",132.566666666667
117.8112,30.9419,"202004",107.433333333333
118.7268,30.9517,"202004",134.733333333333
112.1924,30.9716,"202004",134.866666666667
118.7175,30.975,"202004",141.033333333333
103.613,31.0283,"202004",137.166666666667
112.2264,31.0352,"202004",140.1
112.2062,31.045,"202004",131.766666666667
120.978,31.0935,"202004",153.1
104.3538,31.1108,"202004",125.1
104.4052,31.1166,"202004",123.3
104.4219,31.1208,"202004",130.1
104.3883,31.1333,"202004",122.6
121.412,31.1654,"202004",140.733333333333
120.6394,31.1676,"202004",158.733333333333
107.5128,31.1965,"202004",101.3
121.478,31.2036,"202004",139.666666666667
107.4679,31.2094,"202004",90.2666666666667
107.5008,31.2117,"202004",88.9
107.5161,31.2193,"202004",83.1666666666667
121.425,31.2261,"202004",143.433333333333
121.4,31.238,"202004",141.2
120.561,31.2472,"202004",153.533333333333
121.536,31.2659,"202004",142.7
120.613,31.2703,"202004",143.433333333333
120.669,31.3097,"202004",140.466666666667
118.3708,31.3177,"202004",114.4
120.596,31.3264,"202004",141
118.3527,31.3508,"202004",130.5
119.8217,31.3524,"202004",145.9
119.7924,31.3679,"202004",143.2
120.641,31.3708,"202004",160.2
119.4799,31.4104,"202004",146.566666666667
118.37,31.4188,"202004",136.466666666667
104.7536,31.4538,"202004",118.766666666667
104.6716,31.4655,"202004",127.666666666667
104.7777,31.4747,"202004",155.633333333333
120.242,31.5031,"202004",152.033333333333
104.7283,31.5072,"202004",125.5
120.354,31.5475,"202004",141.133333333333
120.354,31.5848,"202004",142.833333333333
118.4827,31.6438,"202004",122.1
120.7431,31.6567,"202004",148.5
113.3808,31.6905,"202004",139.166666666667
118.48,31.6927,"202004",132.9
119.935,31.7039,"202004",138.366666666667
118.6438,31.7133,"202004",125.3
113.3802,31.7244,"202004",137.533333333333
118.5105,31.7505,"202004",118.433333333333
116.4833,31.7615,"202004",125.333333333333
116.5113,31.7776,"202004",146.966666666667
117.196,31.7848,"202004",120.866666666667
116.5421,31.7942,"202004",135.5
117.302,31.7956,"202004",100.666666666667
117.124,31.8516,"202004",126.333333333333
117.25,31.8572,"202004",135.866666666667
117.336,31.8585,"202004",129.566666666667
117.259,31.8706,"202004",132.066666666667
117.307,31.8766,"202004",105.566666666667
102.2349,31.8925,"202004",104.8
117.16,31.9051,"202004",116.033333333333
119.905,31.9108,"202004",142
120.3078,31.9176,"202004",147.1
120.94,31.93,"202004",136.2
117.266,31.9438,"202004",108.433333333333
120.913,31.96,"202004",147.266666666667
119.1639,31.9604,"202004",152.733333333333
120.86,32.0005,"202004",136.5
118.777,32.0144,"202004",142.9
112.161,32.0171,"202004",126.3
120.87,32.02,"202004",129.3
118.803,32.0314,"202004",142.5
120.81,32.0417,"202004",148.9
112.141,32.0543,"202004",128.166666666667
118.749,32.0572,"202004",158.733333333333
118.795,32.0775,"202004",141.3
113.9847,32.0786,"202004",147.8
112.2108,32.0865,"202004",130.066666666667
118.626,32.0878,"202004",145.933333333333
